date,time,home_team,away_team,home_goals,away_goals,result,year,total_goals,home_date,home_goals_for,home_goals_against,home_points,home_form_5,home_goals_for_5,home_goals_against_5,home_goal_diff_5,away_date,away_goals_for,away_goals_against,away_points,away_form_5,away_goals_for_5,away_goals_against_5,away_goal_diff_5,home_tier,away_tier,diff_tier,diff_form_5,diff_goals_for_5,diff_goals_against_5
2019-11-08,01:00:00,Tigres UANL,Necaxa,3.0,1.0,H,2019,4.0,2019-11-08,3.0,1.0,3,1.8,1.2,0.6,0.6,2019-11-08,1.0,3.0,0,1.8,1.8,1.2,0.6000000000000001,1,2,1,0.0,-0.6000000000000001,-0.6
2019-11-08,03:05:00,Guadalajara,Atlético de San Luis,3.0,0.0,H,2019,3.0,2019-11-08,3.0,0.0,3,1.6,1.2,1.0,0.19999999999999996,2019-11-08,0.0,3.0,0,0.0,1.0,2.4,-1.4,1,3,2,1.6,0.19999999999999996,-1.4
2019-11-08,18:00:00,Toluca FC,Club América,0.0,1.0,A,2019,1.0,2019-11-08,0.0,1.0,0,1.0,0.8,1.4,-0.5999999999999999,2019-11-08,1.0,0.0,3,2.6,1.8,0.6,1.2000000000000002,1,1,0,-1.6,-1.0,0.7999999999999999
2019-11-11,00:45:00,Santos Laguna,Cruz Azul,3.0,1.0,H,2019,4.0,2019-11-11,3.0,1.0,3,1.6,1.6,1.2,0.40000000000000013,2019-11-11,1.0,3.0,0,1.0,1.4,1.6,-0.20000000000000018,1,1,0,0.6000000000000001,0.20000000000000018,-0.40000000000000013
2019-11-23,23:00:00,Querétaro,Morelia,3.0,1.0,H,2019,4.0,2019-11-23,3.0,1.0,3,1.8,1.8,1.0,0.8,2019-11-23,1.0,3.0,0,1.0,1.4,1.8,-0.40000000000000013,2,2,0,0.8,0.40000000000000013,-0.8
2019-11-23,03:10:00,Tijuana,León,1.0,2.0,A,2019,3.0,2019-11-23,1.0,2.0,0,2.0,1.2,1.0,0.19999999999999996,2019-11-23,2.0,1.0,3,3.0,2.6,0.6,2.0,2,1,-1,-1.0,-1.4000000000000001,0.4
2019-11-23,01:00:00,Puebla,Necaxa,3.0,0.0,H,2019,3.0,2019-11-23,3.0,0.0,3,0.6,0.4,1.2,-0.7999999999999999,2019-11-23,0.0,3.0,0,1.6,1.4,1.2,0.19999999999999996,2,2,0,-1.0,-0.9999999999999999,0.0
2019-11-24,01:00:00,Cruz Azul,Atlético de San Luis,3.0,1.0,H,2019,4.0,2019-11-24,3.0,1.0,3,0.8,1.4,2.0,-0.6000000000000001,2019-11-24,1.0,3.0,0,0.0,0.8,2.4,-1.5999999999999999,1,3,2,0.8,0.5999999999999999,-0.3999999999999999
2019-11-24,01:00:00,Monterrey,Atlas,2.0,0.0,H,2019,2.0,2019-11-24,2.0,0.0,3,1.6,1.2,1.0,0.19999999999999996,2019-11-24,0.0,2.0,0,1.8,1.2,1.6,-0.40000000000000013,1,2,1,-0.19999999999999996,0.0,-0.6000000000000001
2019-11-24,03:00:00,Guadalajara,Veracruz,3.0,1.0,H,2019,4.0,2019-11-24,3.0,1.0,3,2.0,1.8,1.0,0.8,2019-11-24,1.0,3.0,0,0.8,0.8,1.6,-0.8,1,3,2,1.2,1.0,-0.6000000000000001
2019-11-24,03:00:00,Pachuca,Pumas UNAM,2.0,0.0,H,2019,2.0,2019-11-24,2.0,0.0,3,0.2,0.6,1.6,-1.0,2019-11-24,0.0,2.0,0,0.8,1.4,1.6,-0.20000000000000018,1,2,1,-0.6000000000000001,-0.7999999999999999,0.0
2019-11-24,18:00:00,Toluca FC,Santos Laguna,2.0,2.0,D,2019,4.0,2019-11-24,2.0,2.0,1,0.8,0.6,1.4,-0.7999999999999999,2019-11-24,2.0,2.0,1,2.2,2.2,1.0,1.2000000000000002,1,1,0,-1.4000000000000001,-1.6,0.3999999999999999
2019-11-25,01:00:00,Juárez,Tigres UANL,1.0,2.0,A,2019,3.0,2019-11-25,1.0,2.0,0,1.0,0.6,1.0,-0.4,2019-11-25,2.0,1.0,3,2.2,1.6,0.6,1.0,3,1,-2,-1.2000000000000002,-1.0,0.4
2019-11-28,01:00:00,Morelia,León,3.0,3.0,D,2019,6.0,2019-11-28,3.0,3.0,1,1.0,1.6,2.0,-0.3999999999999999,2019-11-28,3.0,3.0,1,3.0,2.4,0.8,1.5999999999999999,2,1,-1,-2.0,-0.7999999999999998,1.2
2019-11-28,03:00:00,Necaxa,Querétaro,3.0,0.0,H,2019,3.0,2019-11-28,3.0,0.0,3,1.4,1.2,1.6,-0.40000000000000013,2019-11-28,0.0,3.0,0,1.8,2.0,1.0,1.0,2,2,0,-0.40000000000000013,-0.8,0.6000000000000001
2019-11-29,01:06:00,Monterrey,Santos Laguna,5.0,2.0,H,2019,7.0,2019-11-29,5.0,2.0,3,2.0,1.4,0.8,0.5999999999999999,2019-11-29,2.0,5.0,0,1.8,1.8,1.2,0.6000000000000001,1,1,0,0.19999999999999996,-0.40000000000000013,-0.3999999999999999
2019-11-29,03:05:00,Club América,Tigres UANL,1.0,2.0,A,2019,3.0,2019-11-29,1.0,2.0,0,2.6,1.8,0.6,1.2000000000000002,2019-11-29,2.0,1.0,3,2.6,2.0,0.8,1.2,1,1,0,0.0,-0.19999999999999996,-0.20000000000000007
2019-12-01,23:00:00,Monterrey,León,2.0,2.0,D,2019,4.0,2019-12-01,2.0,2.0,1,2.6,2.4,1.0,1.4,2019-12-01,2.0,2.0,1,2.6,2.8,1.4,1.4,1,1,0,0.0,-0.3999999999999999,-0.3999999999999999
2019-12-01,01:00:00,Veracruz,Lobos BUAP,0.0,1.0,A,2019,1.0,2019-12-01,0.0,1.0,0,0.6,0.8,2.0,-1.2,2019-12-01,1.0,0.0,3,1.2,0.6,1.8,-1.2000000000000002,3,3,0,-0.6,0.20000000000000007,0.19999999999999996
2019-12-01,03:00:00,Atlas,Club América,1.0,2.0,A,2019,3.0,2019-12-01,1.0,2.0,0,1.2,0.8,2.0,-1.2,2019-12-01,2.0,1.0,3,2.0,1.4,0.8,0.5999999999999999,2,1,-1,-0.8,-0.5999999999999999,1.2
2019-12-05,03:06:00,León,Tijuana,2.0,1.0,H,2019,3.0,2019-12-05,2.0,1.0,3,2.2,2.4,1.8,0.5999999999999999,2019-12-05,1.0,2.0,0,1.4,1.2,1.4,-0.19999999999999996,1,2,1,0.8000000000000003,1.2,0.40000000000000013
2019-12-05,01:00:00,Tigres UANL,Pachuca,1.0,1.0,D,2019,2.0,2019-12-05,1.0,1.0,1,2.6,1.8,0.8,1.0,2019-12-05,1.0,1.0,1,0.8,0.8,1.2,-0.3999999999999999,1,1,0,1.8,1.0,-0.3999999999999999
2019-12-08,00:45:00,Santos Laguna,Puebla,4.0,1.0,H,2019,5.0,2019-12-08,4.0,1.0,3,1.6,1.8,1.8,0.0,2019-12-08,1.0,4.0,0,0.6,0.6,1.0,-0.4,1,2,1,1.0,1.2000000000000002,0.8
2019-12-27,02:36:00,Monterrey,Club América,2.0,1.0,H,2019,3.0,2019-12-27,2.0,1.0,3,2.2,2.6,1.4,1.2000000000000002,2019-12-27,1.0,2.0,0,2.4,1.4,0.6,0.7999999999999999,1,1,0,-0.19999999999999973,1.2000000000000002,0.7999999999999999
2019-12-30,02:15:00,Club América,Monterrey,2.0,1.0,H,2019,3.0,2019-12-30,2.0,1.0,3,1.8,1.2,1.0,0.19999999999999996,2019-12-30,1.0,2.0,0,2.6,2.8,1.4,1.4,1,1,0,-0.8,-1.5999999999999999,-0.3999999999999999
2020-01-02,23:00:00,Monterrey,Querétaro,1.0,2.0,A,2020,3.0,2020-01-02,1.0,2.0,0,2.0,2.4,1.4,1.0,2020-01-02,2.0,1.0,3,1.8,1.6,1.0,0.6000000000000001,1,2,1,0.19999999999999996,0.7999999999999998,0.3999999999999999
2020-01-02,23:00:00,Necaxa,Puebla,2.0,0.0,H,2020,2.0,2020-01-02,2.0,0.0,3,1.4,1.6,1.6,0.0,2020-01-02,0.0,2.0,0,0.6,0.8,1.6,-0.8,2,2,0,0.7999999999999999,0.8,0.0
2020-01-02,01:00:00,Atlético de San Luis,Guadalajara,2.0,2.0,D,2020,4.0,2020-01-02,2.0,2.0,1,0.0,0.6,2.4,-1.7999999999999998,2020-01-02,2.0,2.0,1,2.0,1.8,0.8,1.0,3,1,-2,-2.0,-1.2000000000000002,1.5999999999999999
2020-01-02,03:00:00,Atlas,Tijuana,2.0,1.0,H,2020,3.0,2020-01-02,2.0,1.0,3,0.6,0.6,2.2,-1.6,2020-01-02,1.0,2.0,0,1.4,1.2,1.0,0.19999999999999996,2,2,0,-0.7999999999999999,-0.6,1.2000000000000002
2020-01-02,23:00:00,Morelia,León,1.0,2.0,A,2020,3.0,2020-01-02,1.0,2.0,0,1.0,1.8,2.2,-0.40000000000000013,2020-01-02,2.0,1.0,3,2.2,2.4,1.8,0.5999999999999999,2,1,-1,-1.2000000000000002,-0.5999999999999999,0.40000000000000013
2020-01-03,01:00:00,Club América,Necaxa,0.0,3.0,A,2020,3.0,2020-01-03,0.0,3.0,0,1.8,1.4,1.2,0.19999999999999996,2020-01-03,3.0,0.0,3,1.8,1.6,1.2,0.40000000000000013,1,2,1,0.0,-0.20000000000000018,0.0
2020-01-03,03:00:00,Tigres UANL,Pumas UNAM,3.0,0.0,H,2020,3.0,2020-01-03,3.0,0.0,3,2.6,1.8,0.8,1.0,2020-01-03,0.0,3.0,0,0.8,1.4,1.8,-0.40000000000000013,1,2,1,1.8,0.40000000000000013,-1.0
2020-01-03,23:00:00,Guadalajara,León,2.0,0.0,H,2020,2.0,2020-01-03,2.0,0.0,3,2.0,2.0,1.0,1.0,2020-01-03,0.0,2.0,0,2.2,2.2,1.6,0.6000000000000001,1,1,0,-0.20000000000000018,-0.20000000000000018,-0.6000000000000001
2020-01-08,01:30:00,Puebla,Cruz Azul,1.0,1.0,D,2020,2.0,2020-01-08,1.0,1.0,1,0.6,0.8,1.8,-1.0,2020-01-08,1.0,1.0,1,1.4,1.8,1.6,0.19999999999999996,2,1,-1,-0.7999999999999999,-1.0,0.19999999999999996
2020-01-08,03:30:00,Juárez,Necaxa,1.0,0.0,H,2020,1.0,2020-01-08,1.0,0.0,3,0.8,0.8,1.4,-0.5999999999999999,2020-01-08,0.0,1.0,0,1.8,1.8,1.2,0.6000000000000001,3,2,-1,-1.0,-1.0,0.19999999999999996
2020-01-09,03:05:00,León,Atlas,2.0,1.0,H,2020,3.0,2020-01-09,2.0,1.0,3,1.6,1.8,1.8,0.0,2020-01-09,1.0,2.0,0,0.6,0.8,2.4,-1.5999999999999999,1,2,1,1.0,1.0,-0.5999999999999999
2020-01-10,01:06:00,Tijuana,Juárez,2.0,1.0,H,2020,3.0,2020-01-10,2.0,1.0,3,0.8,1.0,1.4,-0.3999999999999999,2020-01-10,1.0,2.0,0,1.4,1.0,1.0,0.0,2,3,1,-0.5999999999999999,0.0,0.3999999999999999
2020-01-11,03:06:00,Monterrey,Cruz Azul,1.0,0.0,H,2020,1.0,2020-01-11,1.0,0.0,3,1.4,2.2,1.8,0.40000000000000013,2020-01-11,0.0,1.0,0,1.0,1.6,1.8,-0.19999999999999996,1,1,0,0.3999999999999999,0.6000000000000001,0.0
2020-01-11,23:30:00,Club América,Tigres UANL,3.0,1.0,H,2020,4.0,2020-01-11,3.0,1.0,3,1.2,1.2,1.8,-0.6000000000000001,2020-01-11,1.0,3.0,0,2.6,2.2,0.8,1.4000000000000001,1,1,0,-1.4000000000000001,-1.0000000000000002,1.0
2020-01-11,01:00:00,Pumas UNAM,Guadalajara,2.0,2.0,D,2020,4.0,2020-01-11,2.0,2.0,1,0.6,1.2,2.2,-1.0000000000000002,2020-01-11,2.0,2.0,1,2.0,2.0,0.8,1.2,2,1,-1,-1.4,-0.8,1.4000000000000001
2020-01-17,03:15:00,Juárez,Pumas UNAM,4.0,4.0,D,2020,8.0,2020-01-17,4.0,4.0,1,1.2,1.0,1.2,-0.19999999999999996,2020-01-17,4.0,4.0,1,0.8,1.4,2.2,-0.8000000000000003,3,2,-1,0.3999999999999999,-0.3999999999999999,-1.0000000000000002
2020-01-18,01:00:00,Atlético de San Luis,Cruz Azul,2.0,1.0,H,2020,3.0,2020-01-18,2.0,1.0,3,0.2,1.0,2.4,-1.4,2020-01-18,1.0,2.0,0,1.0,1.2,1.4,-0.19999999999999996,3,1,-2,-0.8,-0.19999999999999996,1.0
2020-01-18,03:00:00,Atlas,Puebla,0.0,1.0,A,2020,1.0,2020-01-18,0.0,1.0,0,0.6,1.0,2.4,-1.4,2020-01-18,1.0,0.0,3,0.8,1.0,1.6,-0.6000000000000001,2,2,0,-0.20000000000000007,0.0,0.7999999999999998
2020-01-18,23:00:00,Monterrey,Morelia,2.0,2.0,D,2020,4.0,2020-01-18,2.0,2.0,1,1.4,1.4,1.4,0.0,2020-01-18,2.0,2.0,1,1.0,2.0,2.4,-0.3999999999999999,1,2,1,0.3999999999999999,-0.6000000000000001,-1.0
2020-01-19,01:00:00,Pachuca,Guadalajara,0.0,0.0,D,2020,0.0,2020-01-19,0.0,0.0,1,0.8,1.0,1.4,-0.3999999999999999,2020-01-19,0.0,0.0,1,2.2,2.4,1.0,1.4,1,1,0,-1.4000000000000001,-1.4,0.3999999999999999
2020-01-19,03:00:00,Club América,Tigres UANL,1.0,0.0,H,2020,1.0,2020-01-19,1.0,0.0,3,1.8,1.6,1.6,0.0,2020-01-19,0.0,1.0,0,2.0,1.8,1.2,0.6000000000000001,1,1,0,-0.19999999999999996,-0.19999999999999996,0.40000000000000013
2020-01-19,18:00:00,Toluca FC,Necaxa,2.0,3.0,A,2020,5.0,2020-01-19,2.0,3.0,0,0.8,0.8,1.6,-0.8,2020-01-19,3.0,2.0,3,1.8,1.6,0.8,0.8,1,2,1,-1.0,-0.8,0.8
2020-01-19,22:00:00,Querétaro,Tijuana,3.0,0.0,H,2020,3.0,2020-01-19,3.0,0.0,3,1.8,1.6,1.2,0.40000000000000013,2020-01-19,0.0,3.0,0,0.8,1.2,1.6,-0.40000000000000013,2,2,0,1.0,0.40000000000000013,-0.40000000000000013
2020-01-20,00:45:00,Santos Laguna,León,3.0,2.0,H,2020,5.0,2020-01-20,3.0,2.0,3,1.6,2.4,2.0,0.3999999999999999,2020-01-20,2.0,3.0,0,2.0,1.6,1.4,0.20000000000000018,1,1,0,-0.3999999999999999,0.7999999999999998,0.6000000000000001
2020-01-25,03:00:00,Puebla,Querétaro,0.0,1.0,A,2020,1.0,2020-01-25,0.0,1.0,0,1.4,1.2,1.4,-0.19999999999999996,2020-01-25,1.0,0.0,3,1.8,1.6,1.2,0.40000000000000013,2,2,0,-0.40000000000000013,-0.40000000000000013,0.19999999999999996
2020-01-25,03:10:00,Tijuana,Club América,0.0,0.0,D,2020,0.0,2020-01-25,0.0,0.0,1,0.6,1.0,2.0,-1.0,2020-01-25,0.0,0.0,1,1.8,1.4,1.4,0.0,2,1,-1,-1.2000000000000002,-0.3999999999999999,0.6000000000000001
2020-01-25,23:00:00,Cruz Azul,Santos Laguna,3.0,0.0,H,2020,3.0,2020-01-25,3.0,0.0,3,0.8,1.2,1.6,-0.40000000000000013,2020-01-25,0.0,3.0,0,2.0,2.8,2.2,0.5999999999999996,1,1,0,-1.2,-1.5999999999999999,-0.6000000000000001
2020-01-26,01:00:00,Tigres UANL,Atlas,2.0,1.0,H,2020,3.0,2020-01-26,2.0,1.0,3,1.4,1.4,1.2,0.19999999999999996,2020-01-26,1.0,2.0,0,0.6,0.8,1.6,-0.8,1,2,1,0.7999999999999999,0.5999999999999999,-0.40000000000000013
2020-01-26,23:00:00,Necaxa,Atlético de San Luis,1.0,1.0,D,2020,2.0,2020-01-26,1.0,1.0,1,2.4,2.2,0.6,1.6,2020-01-26,1.0,1.0,1,0.8,1.0,2.0,-1.0,2,3,1,1.5999999999999999,1.2000000000000002,-1.4
2020-01-26,03:00:00,León,Pachuca,3.0,0.0,H,2020,3.0,2020-01-26,3.0,0.0,3,1.8,1.6,1.6,0.0,2020-01-26,0.0,3.0,0,1.0,1.0,1.2,-0.19999999999999996,1,1,0,0.8,0.6000000000000001,0.40000000000000013
2020-01-26,03:05:00,Guadalajara,Toluca FC,2.0,2.0,D,2020,4.0,2020-01-26,2.0,2.0,1,1.8,1.8,1.0,0.8,2020-01-26,2.0,2.0,1,0.8,1.2,1.4,-0.19999999999999996,1,1,0,1.0,0.6000000000000001,-0.3999999999999999
2020-01-26,18:00:00,Pumas UNAM,Monterrey,1.0,0.0,H,2020,1.0,2020-01-26,1.0,0.0,3,1.0,2.2,2.4,-0.19999999999999973,2020-01-26,0.0,1.0,0,1.4,1.4,1.4,0.0,2,1,-1,-0.3999999999999999,0.8000000000000003,1.0
2020-01-27,01:00:00,Juárez,Morelia,3.0,0.0,H,2020,3.0,2020-01-27,3.0,0.0,3,0.8,1.6,2.0,-0.3999999999999999,2020-01-27,0.0,3.0,0,0.6,1.8,2.4,-0.5999999999999999,3,2,-1,0.20000000000000007,-0.19999999999999996,-0.3999999999999999
2020-02-02,01:00:00,Pachuca,Tigres UANL,2.0,0.0,H,2020,2.0,2020-02-02,2.0,0.0,3,1.0,1.0,1.4,-0.3999999999999999,2020-02-02,0.0,2.0,0,1.4,1.4,1.2,0.19999999999999996,1,1,0,-0.3999999999999999,-0.3999999999999999,0.19999999999999996
2020-02-02,03:00:00,Club América,Juárez,1.0,3.0,A,2020,4.0,2020-02-02,1.0,3.0,0,2.0,1.2,1.0,0.19999999999999996,2020-02-02,3.0,1.0,3,1.4,2.0,1.6,0.3999999999999999,1,3,2,0.6000000000000001,-0.8,-0.6000000000000001
2020-02-02,03:00:00,Santos Laguna,Pumas UNAM,1.0,1.0,D,2020,2.0,2020-02-02,1.0,1.0,1,1.4,2.2,2.6,-0.3999999999999999,2020-02-02,1.0,1.0,1,1.0,1.4,2.2,-0.8000000000000003,1,2,1,0.3999999999999999,0.8000000000000003,0.3999999999999999
2020-02-02,18:00:00,Toluca FC,Cruz Azul,3.0,3.0,D,2020,6.0,2020-02-02,3.0,3.0,1,0.4,1.2,1.8,-0.6000000000000001,2020-02-02,3.0,3.0,1,1.4,1.6,1.0,0.6000000000000001,1,1,0,-0.9999999999999999,-0.40000000000000013,0.8
2020-02-03,00:45:00,Santos Laguna,Atlas,1.0,0.0,H,2020,1.0,2020-02-03,1.0,0.0,3,1.4,2.0,2.4,-0.3999999999999999,2020-02-03,0.0,1.0,0,0.6,1.0,1.6,-0.6000000000000001,1,2,1,0.7999999999999999,1.0,0.7999999999999998
2020-02-08,18:00:00,Toluca FC,Atlético de San Luis,3.0,2.0,H,2020,5.0,2020-02-08,3.0,2.0,3,0.6,1.8,2.2,-0.40000000000000013,2020-02-08,2.0,3.0,0,1.0,1.2,2.0,-0.8,1,3,2,-0.4,0.6000000000000001,0.20000000000000018
2020-02-08,23:00:00,Querétaro,Mazatlán FC,1.0,1.0,D,2020,2.0,2020-02-08,1.0,1.0,1,2.4,1.8,1.0,0.8,2020-02-08,1.0,1.0,1,1.8,0.8,1.0,-0.19999999999999996,2,3,1,0.5999999999999999,1.0,0.0
2020-02-08,01:00:00,Tigres UANL,Pachuca,1.0,1.0,D,2020,2.0,2020-02-08,1.0,1.0,1,1.2,1.2,1.4,-0.19999999999999996,2020-02-08,1.0,1.0,1,1.6,1.0,0.8,0.19999999999999996,1,1,0,-0.40000000000000013,0.19999999999999996,0.5999999999999999
2020-02-08,03:00:00,Club América,Tijuana,4.0,0.0,H,2020,4.0,2020-02-08,4.0,0.0,3,1.4,1.0,1.4,-0.3999999999999999,2020-02-08,0.0,4.0,0,0.8,0.8,1.6,-0.8,1,2,1,0.5999999999999999,0.19999999999999996,-0.20000000000000018
2020-02-15,03:00:00,Morelia,Tijuana,1.0,1.0,D,2020,2.0,2020-02-15,1.0,1.0,1,0.4,1.4,2.6,-1.2000000000000002,2020-02-15,1.0,1.0,1,0.8,0.6,2.0,-1.4,2,2,0,-0.4,0.7999999999999999,0.6000000000000001
2020-02-15,01:00:00,Atlético de San Luis,León,3.0,1.0,H,2020,4.0,2020-02-15,3.0,1.0,3,1.0,1.6,2.0,-0.3999999999999999,2020-02-15,1.0,3.0,0,1.8,1.8,1.4,0.40000000000000013,3,1,-2,-0.8,-0.19999999999999996,0.6000000000000001
2020-02-15,23:00:00,Toluca FC,Pumas UNAM,2.0,3.0,A,2020,5.0,2020-02-15,2.0,3.0,0,1.2,2.4,2.4,0.0,2020-02-15,3.0,2.0,3,1.2,1.6,2.0,-0.3999999999999999,1,2,1,0.0,0.7999999999999998,0.3999999999999999
2020-02-15,23:00:00,Pachuca,Puebla,1.0,0.0,H,2020,1.0,2020-02-15,1.0,0.0,3,1.2,0.8,1.0,-0.19999999999999996,2020-02-15,0.0,1.0,0,0.8,0.6,1.6,-1.0,1,2,1,0.3999999999999999,0.20000000000000007,-0.6000000000000001
2020-02-16,23:00:00,Necaxa,Querétaro,2.0,3.0,A,2020,5.0,2020-02-16,2.0,3.0,0,2.0,1.8,0.8,1.0,2020-02-16,3.0,2.0,3,2.0,1.4,1.0,0.3999999999999999,2,2,0,0.0,0.40000000000000013,-0.19999999999999996
2020-02-16,03:00:00,Guadalajara,Cruz Azul,1.0,2.0,A,2020,3.0,2020-02-16,1.0,2.0,0,1.4,1.6,1.2,0.40000000000000013,2020-02-16,2.0,1.0,3,1.0,1.6,1.4,0.20000000000000018,1,1,0,0.3999999999999999,0.0,-0.19999999999999996
2020-02-16,01:00:00,Club América,Atlas,2.0,0.0,H,2020,2.0,2020-02-16,2.0,0.0,3,2.0,1.8,0.8,1.0,2020-02-16,0.0,2.0,0,0.6,0.8,1.4,-0.5999999999999999,1,2,1,1.4,1.0,-0.5999999999999999
2020-02-16,01:06:00,Monterrey,Juárez,1.0,1.0,D,2020,2.0,2020-02-16,1.0,1.0,1,0.8,1.0,1.4,-0.3999999999999999,2020-02-16,1.0,1.0,1,2.0,2.4,1.4,1.0,1,3,2,-1.2,-1.4,0.0
2020-02-17,00:45:00,Santos Laguna,Tigres UANL,2.0,1.0,H,2020,3.0,2020-02-17,2.0,1.0,3,2.0,1.8,1.4,0.40000000000000013,2020-02-17,1.0,2.0,0,0.8,0.8,1.6,-0.8,1,1,0,1.2,1.0,-0.20000000000000018
2020-02-22,01:00:00,Atlas,Pachuca,0.0,2.0,A,2020,2.0,2020-02-22,0.0,2.0,0,0.0,0.4,1.6,-1.2000000000000002,2020-02-22,2.0,0.0,3,1.6,0.8,0.8,0.0,2,1,-1,-1.6,-0.4,0.8
2020-02-22,03:00:00,Puebla,Toluca FC,2.0,0.0,H,2020,2.0,2020-02-22,2.0,0.0,3,0.8,0.4,1.0,-0.6,2020-02-22,0.0,2.0,0,1.0,2.4,2.6,-0.20000000000000018,2,1,-1,-0.19999999999999996,-2.0,-1.6
2020-02-22,03:10:00,Tijuana,Guadalajara,0.0,1.0,A,2020,1.0,2020-02-22,0.0,1.0,0,1.0,0.6,1.8,-1.2000000000000002,2020-02-22,1.0,0.0,3,1.2,1.4,1.2,0.19999999999999996,2,1,-1,-0.19999999999999996,-0.7999999999999999,0.6000000000000001
2020-02-22,23:00:00,León,Necaxa,2.0,1.0,H,2020,3.0,2020-02-22,2.0,1.0,3,1.2,1.6,1.8,-0.19999999999999996,2020-02-22,1.0,2.0,0,1.4,1.8,1.4,0.40000000000000013,1,2,1,-0.19999999999999996,-0.19999999999999996,0.40000000000000013
2020-02-23,03:00:00,Monterrey,Club América,0.0,1.0,A,2020,1.0,2020-02-23,0.0,1.0,0,1.0,1.0,1.2,-0.19999999999999996,2020-02-23,1.0,0.0,3,2.0,1.6,0.6,1.0,1,1,0,-1.0,-0.6000000000000001,0.6
2020-02-23,18:00:00,Pumas UNAM,Morelia,1.0,2.0,A,2020,3.0,2020-02-23,1.0,2.0,0,1.8,2.2,1.8,0.40000000000000013,2020-02-23,2.0,1.0,3,0.6,1.4,2.2,-0.8000000000000003,2,2,0,1.2000000000000002,0.8000000000000003,-0.40000000000000013
2020-02-23,01:00:00,Cruz Azul,Tigres UANL,2.0,1.0,H,2020,3.0,2020-02-23,2.0,1.0,3,1.4,1.8,1.4,0.40000000000000013,2020-02-23,1.0,2.0,0,0.8,0.8,1.4,-0.5999999999999999,1,1,0,0.5999999999999999,1.0,0.0
2020-02-23,23:00:00,Querétaro,Atlético de San Luis,0.0,1.0,A,2020,1.0,2020-02-23,0.0,1.0,0,2.6,2.0,0.8,1.2,2020-02-23,1.0,0.0,3,1.6,2.0,1.6,0.3999999999999999,2,3,1,1.0,0.0,-0.8
2020-02-24,01:00:00,Juárez,Santos Laguna,1.0,2.0,A,2020,3.0,2020-02-24,1.0,2.0,0,1.6,2.4,1.6,0.7999999999999998,2020-02-24,2.0,1.0,3,2.0,1.4,1.4,0.0,3,1,-2,-0.3999999999999999,1.0,0.20000000000000018
2020-02-29,23:00:00,Pachuca,Querétaro,1.0,1.0,D,2020,2.0,2020-02-29,1.0,1.0,1,2.0,1.2,0.8,0.3999999999999999,2020-02-29,1.0,1.0,1,2.0,1.6,0.8,0.8,1,2,1,0.0,-0.40000000000000013,0.0
2020-02-29,03:10:00,Tijuana,Puebla,0.0,1.0,A,2020,1.0,2020-02-29,0.0,1.0,0,0.4,0.2,1.8,-1.6,2020-02-29,1.0,0.0,3,1.4,0.8,0.6,0.20000000000000007,2,2,0,-0.9999999999999999,-0.6000000000000001,1.2000000000000002
2020-02-29,01:00:00,Toluca FC,Monterrey,2.0,0.0,H,2020,2.0,2020-02-29,2.0,0.0,3,1.0,2.0,2.4,-0.3999999999999999,2020-02-29,0.0,2.0,0,1.0,0.8,1.0,-0.19999999999999996,1,1,0,0.0,1.2,1.4
2020-02-29,01:00:00,Atlético de San Luis,Juárez,0.0,3.0,A,2020,3.0,2020-02-29,0.0,3.0,0,2.0,1.8,1.2,0.6000000000000001,2020-02-29,3.0,0.0,3,1.6,2.4,1.6,0.7999999999999998,3,3,0,0.3999999999999999,-0.5999999999999999,-0.40000000000000013
2020-02-29,03:00:00,Morelia,Cruz Azul,2.0,4.0,A,2020,6.0,2020-02-29,2.0,4.0,0,1.0,1.2,1.8,-0.6000000000000001,2020-02-29,4.0,2.0,3,2.0,2.2,1.4,0.8000000000000003,2,1,-1,-1.0,-1.0000000000000002,0.40000000000000013
2020-03-08,01:06:00,Santos Laguna,Guadalajara,2.0,0.0,H,2020,2.0,2020-03-08,2.0,0.0,3,2.0,1.2,1.2,0.0,2020-03-08,0.0,2.0,0,1.2,1.2,1.2,0.0,1,1,0,0.8,0.0,0.0
2020-03-09,02:00:00,Club América,Mazatlán FC,3.0,1.0,H,2020,4.0,2020-03-09,3.0,1.0,3,2.0,1.6,0.6,1.0,2020-03-09,1.0,3.0,0,1.0,1.0,1.0,0.0,1,3,2,1.0,0.6000000000000001,-0.4
2020-03-10,01:30:00,Puebla,Santos Laguna,0.0,2.0,A,2020,2.0,2020-03-10,0.0,2.0,0,1.8,0.8,0.4,0.4,2020-03-10,2.0,0.0,3,2.6,1.6,0.6,1.0,2,1,-1,-0.8,-0.8,-0.19999999999999996
2020-03-10,03:30:00,León,Mazatlán FC,2.0,1.0,H,2020,3.0,2020-03-10,2.0,1.0,3,1.8,2.0,1.6,0.3999999999999999,2020-03-10,1.0,2.0,0,0.5,1.0,2.0,-1.0,1,3,2,1.3,1.0,-0.3999999999999999
2020-03-10,23:00:00,Atlas,Necaxa,0.0,1.0,A,2020,1.0,2020-03-10,0.0,1.0,0,0.0,0.2,1.6,-1.4000000000000001,2020-03-10,1.0,0.0,3,0.8,1.4,1.8,-0.40000000000000013,2,2,0,-0.8,-1.2,-0.19999999999999996
